Price,Label
288.1249082004639,1.0
269.7148066813548,1.0
297.81331534319787,1.0
288.9893324406025,1.0
273.5097360853975,1.0
258.6124315697374,1.0
286.5487873790352,1.0
317.59538091656015,1.0
293.0293865029421,1.0
254.99614238903374,1.0
260.8488389909592,1.0
267.1391543412677,1.0
227.52618083830168,1.0
248.78277434339864,1.0
231.70914274879678,1.0
211.74315670366244,1.0
195.1796486925206,1.0
187.0834443978737,1.0
170.15517703518975,1.0
179.0856902720293,1.0
153.87452440102564,1.0
143.5693597825875,1.0
79.00341072235535,0.0
122.7607177728702,1.0
42.75815176378031,0.0
65.85869674790902,0.0
49.041680179209585,0.0
51.407291340327845,0.0
-16.11711986322706,0.0
-5.820069188443577,0.0
-68.7642782304656,0.0
-55.049696649853594,0.0
-65.1189598307552,0.0
-98.18370078950242,-1.0
-107.73288819570652,-1.0
-135.18416526726133,-1.0
-158.26492876244632,-1.0
-141.9514046084481,-1.0
-148.00713131523182,-1.0
-178.88670140690442,-1.0
-195.84164077307457,-1.0
-195.17797080776572,-1.0
-205.0754201598656,-1.0
-190.4944818545802,-1.0
-229.59557021875182,-1.0
-245.527497827675,-1.0
-276.34796721413545,-1.0
-264.6318129252757,-1.0
-262.7604624736268,-1.0
-247.03244714339235,-1.0
-262.05504270280727,-1.0
-287.0865551553659,-1.0
-260.0647711484379,-1.0
-328.09122665995494,-1.0
-284.5952237814752,-1.0
-295.73395460640535,-1.0
-296.6385324758302,-1.0
-286.5993749250486,-1.0
-283.11967556142645,-1.0
-278.22678080229093,-1.0
-232.6160504832503,-1.0
-254.08258398060764,-1.0
-247.65706188520323,-1.0
-231.79717041253576,-1.0
-219.83180164641075,-1.0
-177.82949643337466,-1.0
-192.93211846566243,-1.0
-191.71902598385304,-1.0
-200.70375318327905,-1.0
-150.65851854682123,-1.0
-128.36688375477416,-1.0
-122.02963033749766,-1.0
-113.36169616681875,-1.0
-132.7249048521856,-1.0
-96.26232379330874,0.0
-65.64272902115323,0.0
-45.28367394081614,0.0
-22.83510101276789,0.0
-4.6348083243333384,0.0
29.8773316599934,0.0
93.64103913285433,1.0
121.70530072378455,1.0
175.37403013260342,1.0
193.11353998684606,1.0
228.16727957907128,1.0
269.3779057513928,1.0
343.28035431570316,1.0
371.5785379828351,1.0
417.94179508695123,1.0
479.89337974245274,1.0
473.47244231131106,1.0
511.2862492093349,1.0
555.6317869253771,1.0
557.2485602544322,1.0
548.6979730608244,1.0
633.2962692280495,1.0
625.1345448384096,1.0
657.6481383293133,1.0
676.5444713485695,1.0
687.0006722298618,1.0
689.8233419263091,1.0
664.4189597840535,1.0
703.2688159675985,1.0
722.6138581352062,1.0
695.5762943520401,1.0
730.5710964057704,1.0
717.5027641661704,1.0
679.7225972041949,1.0
667.3948911865463,1.0
627.261241407093,1.0
648.8002149012776,1.0
625.3576487887459,1.0
597.4581293354499,1.0
571.8333637702241,1.0
533.6359036361171,1.0
555.1898911970651,1.0
507.2470513222683,1.0
462.47084430620373,1.0
411.5932193300856,1.0
365.49378625807753,1.0
354.06775569687267,1.0
309.6883326051214,1.0
292.919147103657,1.0
254.70233824892887,1.0
161.20575857676096,1.0
113.18223923755268,1.0
95.40752769007446,1.0
54.35670139088616,0.0
1.965354765360921,0.0
-43.31656343893106,0.0
-39.115984021165545,0.0
-113.83086496747875,-1.0
-152.4956944064088,-1.0
-203.11107715404043,-1.0
-255.0669181194924,-1.0
-251.91646953221857,-1.0
-321.8082919278885,-1.0
-385.7328661324691,-1.0
-373.1455171472216,-1.0
-413.6883683795343,-1.0
-452.3385969438529,-1.0
-477.4228809109337,-1.0
-549.3175162938915,-1.0
-591.8166259761684,-1.0
-559.416600933645,-1.0
-599.3292033958072,-1.0
-593.8612304609414,-1.0
-656.702917066337,-1.0
-657.437365230205,-1.0
-641.1780346021121,-1.0
-715.4796883738063,-1.0
-729.5500417717725,-1.0
-741.513289784222,-1.0
-692.4937629250661,-1.0
-690.9808173130635,-1.0
-715.4108124256204,-1.0
-705.5458825446594,-1.0
-687.6284180318481,-1.0
-679.4688166917498,-1.0
-649.3122319242577,-1.0
-635.5305377576047,-1.0
-644.6628117810287,-1.0
-630.0555887247882,-1.0
-590.3481953849458,-1.0
-531.9990427231122,-1.0
-521.4455579154575,-1.0
-478.1434488641115,-1.0
-472.6947901282629,-1.0
-426.33801829599304,-1.0
-329.0493773162063,-1.0
-343.06580615402174,-1.0
-271.86884838942797,-1.0
-291.5384013011799,-1.0
-224.5023818397876,-1.0
-200.53282437461473,-1.0
-140.27830492804185,-1.0
-88.50145353140586,0.0
-27.64157011584489,0.0
-9.234466854728934,0.0
22.873896258837746,0.0
80.43868250514234,0.0
86.36722513892094,1.0
145.46022192547733,1.0
163.90993079836426,1.0
196.7894577138353,1.0
217.31003890852716,1.0
250.22215785371284,1.0
314.788280974706,1.0
325.9870088213841,1.0
379.2496165977608,1.0
429.9988313688016,1.0
412.10432111706166,1.0
470.2774428672021,1.0
462.08119833114324,1.0
443.18719379628067,1.0
535.013098841467,1.0
520.9005576365191,1.0
523.4583650921857,1.0
521.9939104584427,1.0
558.9804032303451,1.0
570.9464887379249,1.0
582.756617316215,1.0
566.5520824880047,1.0
595.6402571745763,1.0
539.3987449337725,1.0
595.5485449351603,1.0
613.443831895766,1.0
582.0465266094537,1.0
532.7727010453381,1.0
517.1922015616207,1.0
559.5231511629095,1.0
522.2649409755448,1.0
511.068495468058,1.0
501.2739116773537,1.0
473.8008610291688,1.0
421.2187596703227,1.0
425.3638330363951,1.0
402.3548129046801,1.0
354.6484198616757,1.0
332.35390858039744,1.0
309.67937351827334,1.0
235.17099928941923,1.0
236.52765873326922,1.0
171.96358056199267,1.0
136.8381843824236,1.0
105.11687154594118,1.0
46.00441197144563,0.0
51.07172216040735,0.0
-1.9900135810409498,0.0
-19.081747687993026,0.0
-70.14405897401342,0.0
-95.71196118234033,0.0
-107.30051625808849,-1.0
-175.56060732037133,-1.0
-193.7545376994207,-1.0
-207.24304356879694,-1.0
-257.47642982130645,-1.0
-301.0330241793223,-1.0
-334.11847695809206,-1.0
-352.223762811691,-1.0
-415.0286382235947,-1.0
-377.83261433545704,-1.0
-444.00895085737795,-1.0
-487.7479811924793,-1.0
-473.39070151785353,-1.0
-514.2712031350118,-1.0
-509.1394197092905,-1.0
-581.7199782237642,-1.0
-526.2028520997276,-1.0
-547.2651375500917,-1.0
-594.1494768418762,-1.0
-559.5042345087058,-1.0
-575.3094776717925,-1.0
-585.839636291598,-1.0
-590.4226286904384,-1.0
-580.464394399582,-1.0
-548.7599690199647,-1.0
-550.0344836260714,-1.0
-583.099824100652,-1.0
-522.8715052994072,-1.0
-543.9274575543026,-1.0
-528.6047790885411,-1.0
-525.302222546926,-1.0
-475.7071882485613,-1.0
-446.501588788405,-1.0
-435.18752352871,-1.0
-419.74711126708723,-1.0
-382.7159203163458,-1.0
-331.87497713105074,-1.0
-306.8382213221895,-1.0
-319.61504040496584,-1.0
-254.45214984714931,-1.0
-243.64973297200123,-1.0
-167.90485520305134,-1.0
-133.9304944982214,-1.0
-123.7086014523311,-1.0
-53.024111238929336,0.0
-82.98794133969804,0.0
-47.47200853718562,0.0
45.98064317432419,0.0
97.98912534369894,1.0
186.6095778555871,1.0
251.85307895617888,1.0
305.5810929453927,1.0
339.83363187330696,1.0
404.26601195824844,1.0
457.26638002970986,1.0
533.6103490221085,1.0
547.3273177062658,1.0
613.9632473055319,1.0
643.9379285338212,1.0
693.2197171683617,1.0
723.0813232213332,1.0
758.07828323624,1.0
838.5818359895732,1.0
837.9135984747238,1.0
854.0198221185484,1.0
900.9343525660323,1.0
893.8776296766978,1.0
900.8585253622942,1.0
949.0557081300591,1.0
960.017472460103,1.0
959.9446753012339,1.0
929.6998206921505,1.0
970.5156952622665,1.0
948.4630329674587,1.0
947.7690558190427,1.0
924.8978619959928,1.0
929.5988869063233,1.0
844.3782761522223,1.0
878.745190875389,1.0
839.8642742676096,1.0
799.1411039422671,1.0
763.5027843410545,1.0
764.3658569710847,1.0
710.4334860392229,1.0
646.1084698541174,1.0
627.9303579163819,1.0
568.6655836429171,1.0
533.5994287523104,1.0
482.03917998280957,1.0
420.48753889988353,1.0
355.2402395466767,1.0
269.5401659146367,1.0
251.3497323398353,1.0
143.74143287031427,1.0
144.7534852062979,1.0
74.13393591205535,0.0
9.654012043038597,0.0
-37.538732325460316,0.0
-137.48391674828778,-1.0
-214.29768588359133,-1.0
-236.51634354406687,-1.0
-263.1702182422258,-1.0
-342.6143563401729,-1.0
-411.2144284520632,-1.0
-489.43341774854423,-1.0
-511.15727199265865,-1.0
-556.4405202565982,-1.0
-616.9747077858626,-1.0
-645.7441506664037,-1.0
-676.1288362794072,-1.0
-724.5401665713732,-1.0
-766.7214565711632,-1.0
-791.4729567605137,-1.0
-859.4256638599911,-1.0
-869.0812722883246,-1.0
-906.7944390194881,-1.0
-868.8324072938292,-1.0
-933.4719898797646,-1.0
-920.7252875227964,-1.0
-963.41209874898,-1.0
-970.5816685840069,-1.0
-981.9569038747326,-1.0
-954.7930399190195,-1.0
-918.5391578364622,-1.0
-931.4216708181266,-1.0
-931.8333319368797,-1.0
-961.1347441203711,-1.0
-874.8639032109188,-1.0
-891.0575885226162,-1.0
-842.7947905600902,-1.0
-810.0815124691482,-1.0
-777.2868434371829,-1.0
-739.7576475177816,-1.0
-671.7939290196624,-1.0
-675.4773456491238,-1.0
-617.2740037008632,-1.0
-571.6107546314579,-1.0
-519.2408598109731,-1.0
-435.6218592081892,-1.0
-426.1112409918285,-1.0
-335.92628172794593,-1.0
-279.9644934323723,-1.0
-231.48029390000804,-1.0
-182.7104243065347,-1.0
-112.43041081237648,-1.0
-83.29180228174053,0.0
-23.904130336021936,0.0
